citation_id,patent_id
6847509,6985339
6850403,6985346
6841419,6985361
6867983,6985361
6882460,6985373
6865106,6985382
6847547,6985385
6847574,6985385
6839658,6985404
6864890,6985405
6894957,6985419
6838675,6985425
6876857,6985439
6856620,6985443
6865609,6985461
6907010,6985473
6877005,6985483
6912247,6985495
6862298,6985500
6904110,6985502
6850547,6985505
6842803,6985519
6886221,6985580
6917824,6985580
6920668,6985580
6904522,6985591
6870931,6985602
6904151,6985602
6888962,6985628
6839474,6985647
6904190,6985647
6853765,6985650
6853765,6985651
6879441,6985656
6845204,6985661
6853815,6985678
6842591,6985680
6868241,6985680
6898385,6985680
6917770,6985680
6859637,6985692
6934501,6985692
6847610,6985697
6857021,6985697
6885241,6985704
6874093,6985713
6856799,6985714
6933835,6985714
6847613,6985718
6912407,6985720
6915138,6985720
6907395,6985722
6912212,6985724
6859649,6985730
6853845,6985735
6876672,6985749
6847823,6985758
6871091,6985775
6847854,6985786
6898558,6985787
6845282,6985789
6873881,6985797
6876902,6985797
6907861,6985807
6845324,6985813
6873265,6985817
6933853,6985820
6850077,6985822
6873149,6985822
6920405,6985825
6909307,6985842
6926796,6985885
6845374,6985908
6847972,6985908
6851111,6985909
6883162,6985920
6886102,6985920
6859806,6985922
6850946,6985929
6839700,6985936
6851088,6985939
6857008,6985939
6862624,6985964
6854010,6985967
6862609,6985995
6842829,6985997
6842832,6986006
6883076,6986011
6895483,6986011
6883076,6986013
6895483,6986013
6871213,6986030
6865671,6986037
6862105,6986040
6865551,6986040
6842770,6986043
6892303,6986051
6857078,6986063
6873163,6986071
6842429,6986073
6854079,6986084
6898741,6986087
6950980,6986105
6847734,6986106
6904405,6986106
6864886,6986107
6854096,6986109
6851089,6986110
6842714,6986112
6898769,6986113
6910193,6986114
6877146,6986117
6886149,6986117
6889371,6986117
6889372,6986117
6892371,6986117
6898772,6986117
6898773,6986117
6853997,6986121
6882951,6986125
6842786,6986147
6856967,6986155
6877041,6986160
6845870,6986177
6857147,6986179
6883870,6986190
6905167,6986190
6836964,6986203
6922895,6986203
6837002,6986222
6860085,6986235
6874298,6986237
6883589,6986260
6907752,6986266
6859661,6986290
6889569,6986295
6883401,6986298
6871673,6986301
6839662,6986302
6874432,6986310
6868327,6986337
6905605,6986358
6874555,6986376
6868945,6986408
6918222,6986448
6866196,6986459
6843068,6986468
6892547,6986468
6866118,6986485
6886661,6986485
6854744,6986518
6883817,6986522
6899363,6986543
6893090,6986550
6857702,6986551
6877841,6986567
6870671,6986581
6863417,6986589
6847427,6986598
6897914,6986598
6874902,6986599
6860697,6986632
6847140,6986647
6868035,6986650
6905331,6986659
6851980,6986682
6866549,6986682
6872085,6986682
6881123,6986696
6837781,6986705
6839435,6986712
6890321,6986752
6855456,6986796
6837920,6986805
6909071,6986817
6842229,6986975
6847109,6987031
6882003,6987046
6914013,6987047
6900115,6987055
6869638,6987063
6837996,6987150
6881856,6987160
6841552,6987188
6876299,6987226
6903280,6987229
6849827,6987242
6842592,6987251
6841774,6987263
6854326,6987271
6898120,6987298
6891207,6987300
6891230,6987300
6919603,6987300
6896039,6987317
6903929,6987317
6841874,6987319
6864571,6987320
6864606,6987328
6840762,6987329
6916565,6987329
6856032,6987330
6857978,6987330
6876097,6987330
6900552,6987330
6909201,6987330
6847134,6987335
6870290,6987340
6927518,6987340
6891298,6987341
6858961,6987343
6870576,6987362
6872106,6987376
6936997,6987378
6880254,6987384
6859034,6987385
6853304,6987387
6870090,6987392
6906662,6987393
6916719,6987394
6916719,6987412
6873211,6987417
6867660,6987434
6868258,6987434
6871056,6987434
6867558,6987449
6867720,6987474
6873302,6987494
6882435,6987531
6907139,6987531
6898020,6987546
6870583,6987547
6900458,6987547
6870650,6987592
6891657,6987601
6839158,6987603
6842167,6987603
6842279,6987603
6842657,6987603
6864875,6987603
6865010,6987603
6866760,6987603
6870661,6987603
6885495,6987605
6870805,6987615
6847491,6987619
6906875,6987627
6852250,6987663
6882522,6987663
6885553,6987670
6900985,6987672
6909611,6987673
6906930,6987675
6845472,6987684
6870749,6987684
6879504,6987684
6888732,6987684
6922751,6987684
6842420,6987721
6842437,6987741
6888797,6987763
6839871,6987766
6847644,6987766
6862278,6987813
6898263,6987833
6864909,6987889
6839170,6987896
6879744,6987905
6879441,6987911
6871025,6987914
6839493,6987915
6888993,6987918
6890450,6987920
6862553,6987925
6882793,6987925
6859650,6987975
6847825,6987977
6859661,6988009
6850832,6988029
6845362,6988033
6889139,6988036
6845324,6988037
6867971,6988048
6874146,6988062
6842741,6988073
6847933,6988074
6850252,6988088
6850252,6988090
6879971,6988090
6904423,6988090
6862281,6988106
6871262,6988106
6871265,6988106
6889221,6988108
6871110,6988111
6874023,6988129
6845393,6988134
6920492,6988134
6842906,6988139
6839767,6988145
6839747,6988149
6868466,6988156
6901458,6988159
6845024,6988164
6876558,6988164
6892273,6988164
6857061,6988167
6928521,6988171
6850497,6988208
6865596,6988208
6901539,6988223
6871114,6988225
6845506,6988226
6842795,6988245
6910194,6988254
6851108,6988261
6851111,6988261
6848109,6988270
D509638,6988299
6922063,6988319
6901674,6988324
6865849,6988345
6886301,6988345
6877291,6988346
6854255,6988353
6837047,6988362
6904748,6988362
6898985,6988370
6843077,6988386
6848298,6988391
6865939,6988402
6892577,6988407
6868744,6988422
6910946,6988434
6932547,6988434
6917303,6988449
6865994,6988454
6860222,6988461
6857409,6988478
6868326,6988486
6928983,6988490
6855261,6988567
6881349,6988567
6837324,6988574
6848524,6988574
6877579,6988577
6877710,6988579
6863338,6988585
6854565,6988594
6886679,6988604
6915900,6988616
6854618,6988618
6863175,6988618
6843376,6988624
6854634,6988651
6883699,6988651
6889929,6988685
6908056,6988685
6843449,6988692
6840502,6988708
6875112,6988715
6863268,6988717
6866260,6988725
6895210,6988725
6920307,6988725
6880850,6988736
6857689,6988760
6854795,6988763
6893085,6988769
6860557,6988773
6859712,6988779
6862511,6988779
6886943,6988803
6899429,6988803
6843567,6988808
6913360,6988808
6843596,6988826
6863469,6988847
6851454,6988852
6857818,6988852
6912918,6988857
6921239,6988864
6929441,6988864
6869276,6988883
6893275,6988903
6923666,6988903
6848933,6988909
6844490,6988915
6867375,6988915
D503680,6988916
6848977,6988942
6932712,6988957
6860818,6988960
6846248,6988961
6852044,6988962
6890277,6988971
6887709,6988996
6875188,6988999
6860896,6989023
6866395,6989023
6866678,6989023
6923762,6989023
6859024,6989049
6841457,6989058
6861158,6989058
6878826,6989088
6893562,6989099
6852216,6989104
6843995,6989150
6946181,6989179
6884321,6989194
6864010,6989215
6872287,6989215
6847048,6989290
6949762,6989290
6900531,6989296
6884683,6989306
6864164,6989308
6864519,6989308
6927104,6989308
6885081,6989313
6872609,6989320
6869584,6989324
6933099,6989327
6875808,6989409
6852880,6989458
6844489,6989477
6881881,6989479
6870099,6989489
6852929,6989490
6849805,6989493
6856490,6989493
6875930,6989493
6879492,6989493
6943304,6989495
6876133,6989500
6909068,6989509
6933465,6989509
6861628,6989517
6858962,6989533
6906332,6989540
6852984,6989545
6872953,6989545
6891174,6989545
6846227,6989583
6858879,6989585
6897096,6989585
6847112,6989587
6914348,6989612
6903472,6989617
6914390,6989636
6888263,6989655
6853163,6989668
6867602,6989677
6882164,6989677
6900644,6989677
6910385,6989677
6844745,6989680
6861851,6989680
6924661,6989686
6940318,6989692
6848620,6989697
6919745,6989700
6853239,6989702
6853248,6989713
6859108,6989718
6876238,6989718
6933837,6989739
6840451,6989749
6883710,6989749
6891483,6989776
6882294,6989778
6877658,6989796
6851724,6989799
6847344,6989826
6930690,6989839
6839658,6989841
6907412,6989843
6913378,6989873
6891980,6989904
6903804,6989937
6888683,6989939
6844986,6989943
6856467,6989943
6888683,6989943
6912104,6989950
6934115,6989950
6888707,6989973
6853546,6989983
6863119,6989991
6847250,6989999
6934177,6990007
6844605,6990015
6862226,6990017
6856539,6990024
6845059,6990025
6885606,6990027
6868025,6990030
6912169,6990032
6850438,6990036
6839393,6990042
6931654,6990054
6848006,6990064
6839321,6990073
6845091,6990080
6859463,6990080
6895442,6990099
6850495,6990101
6876674,6990109
6912235,6990126
6865747,6990147
6845144,6990169
6883963,6990176
6845148,6990178
6870900,6990178
6870900,6990186
6859528,6990187
6839454,6990221
6898530,6990238
6909750,6990241
6876770,6990243
6891975,6990243
6909435,6990250
6839488,6990257
6895148,6990257
6917727,6990257
6865319,6990273
6879441,6990276
6920274,6990284
6854872,6990285
6865747,6990287
6871035,6990308
6847798,6990310
6847822,6990335
6854660,6990335
6873824,6990335
6862446,6990337
6847821,6990350
6920329,6990350
6928266,6990350
6847627,6990356
6839593,6990375
6904331,6990389
6840224,6990405
6865480,6990407
6868331,6990407
6907586,6990420
6862568,6990449
6871178,6990449
6837428,6990463
6910010,6990475
6874085,6990491
6859217,6990495
6865404,6990495
6889213,6990495
6845485,6990496
6853920,6990520
6920458,6990520
6862690,6990530
6859882,6990545
6912651,6990548
6842895,6990570
6877011,6990573
6901533,6990608
6868423,6990632
6857089,6990644
6883152,6990645
6904585,6990648
6912704,6990648
6871012,6990671
6841244,6990688
6847492,6990691
6901619,6990701
6912749,6990701
6918146,6990701
6884373,6990718
6848724,6990719
6845294,6990721
6851913,6990721
6877944,6990721
6887358,6990721
6840075,6990722
6868757,6990722
6858283,6990723
6882958,6990743
6898537,6990743
6845568,6990744
6883243,6990744
6904692,6990744
6883252,6990753
6884060,6990791
6851256,6990813
D505540,6990860
6871558,6990870
6874381,6990871
6902011,6990888
6886457,6990899
6931993,6990905
6883474,6990935
6840204,6990941
6886526,6990941
6840237,6990947
6910449,6990947
6857421,6990951
6868669,6990951
6931837,6990951
6871632,6990957
6907339,6990957
6907861,6990958
6837224,6990962
6892712,6990962
6874484,6990963
6877530,6991002
6868897,6991026
6866097,6991045
6871707,6991045
6926124,6991074
6851548,6991092
6905044,6991128
6874665,6991140
6845282,6991144
6856850,6991144
6840430,6991148
6885878,6991153
6889896,6991153
6910184,6991153
6885878,6991154
6889896,6991154
6910184,6991154
6854645,6991156
6908032,6991156
6845906,6991157
6840454,6991173
6910680,6991221
6913248,6991221
6854728,6991231
6840524,6991242
6874802,6991243
6880852,6991251
6886838,6991251
6848708,6991255
6883753,6991276
6908136,6991276
6857688,6991279
6871913,6991287
6890029,6991287
6837541,6991288
6857728,6991317
6857730,6991317
6921154,6991321
6844993,6991335
6860606,6991336
6846098,6991358
6874902,6991358
6883959,6991363
6853176,6991367
6851866,6991380
6921216,6991383
D505445,6991388
6920039,6991389
6860678,6991404
6848254,6991435
6848888,6991435
6857448,6991451
6853920,6991464
6893267,6991467
6851983,6991472
6872104,6991472
6854996,6991475
6840817,6991477
6877996,6991478
6877997,6991478
6884119,6991478
6863554,6991483
6863546,6991487
6865805,6991490
6840827,6991500
6857945,6991516
6860795,6991521
6848977,6991528
D503756,6991553
6852784,6991561
6843746,6991574
6859709,6991575
6887178,6991577
6852065,6991582
6854354,6991582
6887184,6991585
6909955,6991585
6899671,6991599
6860896,6991644
6852123,6991647
6875400,6991647
6849091,6991651
6916351,6991667
6843838,6991676
6849067,6991696
6851220,6991697
6860063,6991697
6860085,6991697
6871447,6991697
6871479,6991697
6887399,6991746
6899947,6991753
6858110,6991832
6858695,6991832
6838177,6991833
6844029,6991833
6845865,6991839
6855532,6991916
6900030,6991918
6861865,6991947
6858877,6991950
6936505,6991974
6844231,6991984
6855649,6991998
6838365,6992010
6841457,6992025
6838522,6992033
6869917,6992049
6872743,6992100
6864305,6992119
6887927,6992143
6867260,6992158
6921794,6992158
6867260,6992159
6921794,6992159
6867260,6992160
6921794,6992160
6852851,6992181
6838573,6992200
6849787,6992239
6844488,6992240
6855875,6992240
6870097,6992248
6909047,6992248
6838617,6992249
6856518,6992249
6894907,6992249
6897377,6992249
6934152,6992249
6937467,6992249
6884938,6992250
6906412,6992250
6919625,6992250
6930282,6992266
6854380,6992271
6885795,6992276
6921956,6992276
6901280,6992280
6906320,6992283
6888130,6992284
6838380,6992288
6856475,6992306
6882012,6992329
6838349,6992338
6861689,6992339
6903771,6992341
6867994,6992343
6881994,6992348
6888750,6992349
6838722,6992351
6838740,6992359
6888742,6992359
6875645,6992364
6872902,6992375
6869825,6992376
6890186,6992376
6924551,6992376
6838768,6992395
6875632,6992398
6881607,6992398
6893804,6992398
6845619,6992401
6879052,6992401
6885112,6992401
6930402,6992401
6888264,6992402
6936932,6992402
6838844,6992448
6861813,6992448
6882063,6992460
6878066,6992462
6867569,6992465
6909262,6992465
6919712,6992465
6924629,6992465
6936996,6992465
6937484,6992465
6841979,6992469
RE38780,6992469
6876190,6992473
6894486,6992480
6841998,6992485
6876199,6992485
6879158,6992485
6883084,6992502
6847239,6992513
6925135,6992513
6859096,6992525
6917236,6992525
6885246,6992529
6870433,6992533
6856214,6992547
6847277,6992551
6850133,6992551
6919784,6992551
6950223,6992551
6844498,6992554
6866306,6992554
6913093,6992554
6929493,6992554
6945802,6992554
6873927,6992576
6892328,6992576
6895539,6992576
6842113,6992577
6894608,6992577
6871144,6992583
6873257,6992583
6853313,6992595
6909391,6992611
6864839,6992620
6867736,6992631
6856326,6992653
6865718,6992653
6839053,6992662
6847385,6992679
6870545,6992684
6871318,6992687
6844141,6992688
6855487,6992688
6839076,6992689
6864919,6992715
6907135,6992717
6947092,6992720
6873368,6992725
6842160,6992726
6867814,6992727
6850291,6992735
6864958,6992754
6885462,6992774
6879402,6992779
6856068,6992810
6891654,6992810
6891655,6992810
6888670,6992816
6863962,6992864
6870718,6992866
6876523,6992868
6882524,6992882
6859357,6992884
6937297,6992884
6892796,6992887
6937471,6992887
6870746,6992895
6841881,6992896
6847527,6992896
6916190,6992900
6872880,6992901
6930891,6992901
6894909,6992903
6903642,6992903
6839289,6992911
6870785,6992912
6856545,6992917
6888745,6992920
6856540,6992925
6862205,6992925
6898116,6992925
6903984,6992925
6861700,6992929
6885579,6992933
6842375,6992938
6876594,6992945
6882592,6992945
6931654,6992960
6853609,6992961
6879555,6992961
6850705,6992979
6865188,6992987
6914637,6992987
6845090,6992990
6868075,6993003
6847635,6993007
6842803,6993010
6912276,6993010
6925174,6993010
6888841,6993041
6888780,6993058
6851610,6993059
6850577,6993104
6859448,6993120
6879709,6993163
6853739,6993166
6852490,6993173
6895552,6993185
6847737,6993197
6882997,6993204
6847753,6993218
6879441,6993223
6853766,6993228
6904248,6993266
6903758,6993275
6868254,6993287
6868269,6993288
6845126,6993297
6868260,6993297
6847916,6993298
6901126,6993306
6871059,6993312
6892081,6993322
6845238,6993332
6862446,6993333
6856789,6993354
6850761,6993361
6865511,6993396
6868447,6993398
6915142,6993398
6859768,6993401
6839604,6993405
6839713,6993405
6853879,6993413
6889116,6993413
6873876,6993415
6879863,6993415
6891478,6993417
6839010,6993441
6861967,6993441
6897794,6993441
6907374,6993441
6844841,6993442
6873720,6993455
6883159,6993455
6922656,6993457
6857022,6993473
6842721,6993485
6868418,6993528
6839680,6993534
6839707,6993534
6941557,6993534
6886085,6993540
6850252,6993553
6947571,6993553
6904449,6993554
6839554,6993555
6865608,6993573
6842463,6993584
6848079,6993585
6839027,6993592
6920330,6993592
6882651,6993614
6889245,6993614
6879995,6993657
6851057,6993660
6839735,6993665
6883025,6993667
6879623,6993673
6868017,6993674
6910178,6993677
6850253,6993681
6839340,6993706
6859810,6993714
6912311,6993719
6846596,6993741
6904587,6993741
6842906,6993743
6854107,6993743
6877153,6993743
6898791,6993743
6901588,6993743
6895306,6993758
6862735,6993772
6845512,6993779
6839964,6993836
6874766,6993843
6908231,6993844
6865820,6993853
6904696,6993853
6839985,6993860
6836997,6993866
6851251,6993891
6837227,6993908
6860114,6993920
6907744,6993929
6854292,6993935
6865910,6993935
6898952,6993943
6837081,6993946
6895791,6993946
6935149,6993946
6860148,6993947
6855208,6993948
6932876,6993948
6883367,6993959
6887069,6993960
6845282,6993964
6856850,6993964
6915690,6993968
6862942,6993980
6868752,6993995
6857345,6994004
6874397,6994004
6874399,6994004
6883801,6994027
6854416,6994053
6899059,6994055
6840201,6994067
6887069,6994073
6851413,6994076
6843246,6994084
6852076,6994093
6887192,6994093
6920894,6994106
6845962,6994115
6866097,6994160
6860337,6994171
6840322,6994176
6848517,6994176
6854533,6994176
6857486,6994176
6857487,6994176
6848530,6994180
6852064,6994180
6904997,6994180
6866118,6994184
6886661,6994184
6843536,6994189
6854569,6994189
6911183,6994218
6851557,6994219
6913179,6994240
6847118,6994243
6842611,6994259
6865086,6994263
6868859,6994319
6869004,6994324
6902018,6994360
6918624,6994363
6843493,6994366
6868745,6994375
6889408,6994375
6871884,6994383
6948755,6994389
6857679,6994390
6896309,6994394
6875153,6994407
6843551,6994421
6945725,6994451
6905228,6994455
6848843,6994482
6910837,6994498
6893210,6994520
6848892,6994530
6884066,6994544
6842172,6994552
6904895,6994559
6881099,6994561
6932614,6994564
6854984,6994568
6877994,6994568
6896527,6994568
6843670,6994574
6866532,6994580
6840792,6994583
6884107,6994583
6884108,6994591
6902425,6994591
6875060,6994593
6918793,6994593
6896545,6994600
6910951,6994611
6918841,6994637
6837823,6994649
6887178,6994649
6883626,6994652
6914504,6994679
6923802,6994701
6872204,6994705
6929645,6994709
6853879,6994716
6889116,6994716
6849204,6994801
6858266,6994801
6905633,6994801
6838105,6994881
6841228,6994918
6869707,6994927
6852397,6994937
6844218,6995028
6846699,6995041
6908784,6995041
6864164,6995051
6881994,6995053
6903405,6995063
6864152,6995074
6861376,6995085
6849919,6995095
6872685,6995112
6878686,6995138
6906049,6995149
6858614,6995160
6858615,6995160
6838501,6995191
6863846,6995201
6878454,6995235
6846960,6995292
6844488,6995303
6881890,6995307
6878883,6995313
D501184,6995319
6884958,6995331
6855947,6995354
6840652,6995355
6875979,6995359
6850013,6995360
6880402,6995360
6872938,6995364
6853204,6995369
6861722,6995371
6917041,6995376
6903337,6995378
6838705,6995401
6864513,6995405
6852566,6995411
6841396,6995417
6876021,6995417
6838342,6995421
6849506,6995421
6903407,6995423
6864708,6995435
6887757,6995437
6870248,6995448
6838751,6995459
6879028,6995459
6927483,6995459
6856014,6995462
6874227,6995462
6900531,6995462
6905910,6995462
6849940,6995463
6906479,6995478
6856036,6995479
6838848,6995490
6853112,6995493
6881649,6995495
6876340,6995512
6839045,6995517
6870323,6995519
6937617,6995526
6848553,6995529
6891346,6995531
6902117,6995544
6909989,6995544
6914764,6995544
6921199,6995544
6924758,6995544
6853210,6995577
6879173,6995581
6847255,6995595
6850120,6995616
6870431,6995620
6839394,6995622
6850124,6995622
6850554,6995622
6856181,6995622
6859509,6995622
6856165,6995629
6867662,6995630
6876273,6995630
6870512,6995638
6861932,6995639
6856231,6995643
6906608,6995643
6917348,6995661
6886631,6995683
6863127,6995684
6876709,6995693
6842126,6995695
6842143,6995714
6867746,6995717
6867740,6995723
6919855,6995727
6882330,6995734
6859193,6995737
6906692,6995741
6879324,6995761
6847392,6995762
6879946,6995764
6891535,6995764
6900806,6995764
6870543,6995772
6879329,6995775
6894699,6995775
6870545,6995777
6850407,6995813
6870523,6995817
6842207,6995818
6909480,6995820
6917396,6995820
6909492,6995833
6859275,6995840
6911993,6995854
6870644,6995868
6856704,6995871
6891547,6995878
6909538,6995900
6842469,6995912
6839185,6995921
6919994,6995924
6943960,6995924
6853500,6995926
6888685,6995926
6839311,6995936
6879470,6995948
6891697,6995949
6885527,6995959
6856494,6995961
6857180,6995961
6867952,6995961
6873501,6995961
6861633,6995966
6849145,6995967
6883694,6995977
6846852,6995980
6857283,6995980
6880350,6995980
6889509,6995980
6842347,6995985
6862195,6995987
6858996,6995989
6888728,6995989
6900993,6995989
6906931,6995989
6894909,6995990
6903642,6995990
6850424,6995992
6856038,6995992
6861936,6995993
6898095,6995994
6842354,6995996
6850447,6995998
6881497,6996001
6842366,6996002
6847553,6996004
6867463,6996011
6868022,6996017
6891773,6996018
6865125,6996024
6917614,6996058
6842445,6996063
6885641,6996064
6882841,6996069
6850522,6996071
6850497,6996073
6898425,6996092
6920116,6996092
6839348,6996103
6865167,6996103
6865617,6996103
6842463,6996110
6839362,6996137
6873797,6996138
6868107,6996152
6886020,6996167
6888930,6996212
6871212,6996226
6846923,6996236
6850619,6996248
6865675,6996248
6885757,6996248
6856693,6996249
6853987,6996251
6889324,6996251
6874639,6996252
6841780,6996275
6842540,6996275
6888962,6996277
6850644,6996287
6920272,6996296
6841733,6996304
6852928,6996304
6867368,6996304
6878875,6996304
6909070,6996334
6842602,6996357
6839533,6996359
6885845,6996369
6889034,6996379
6928281,6996389
6865165,6996392
6888811,6996402
6898434,6996402
6850787,6996427
6850788,6996427
6852083,6996427
6861639,6996427
6898452,6996427
6862470,6996433
6889081,6996434
6931303,6996448
6909943,6996458
6866611,6996465
6889133,6996467
6839013,6996488
6922653,6996496
6889551,6996497
6850869,6996498
6847926,6996513
6912494,6996513
6882990,6996549
6917940,6996551
6920440,6996551
6856981,6996562
6917952,6996575
6922699,6996577
6851114,6996590
6865585,6996590
6868441,6996601
6868436,6996606
6868498,6996606
6912627,6996607
6944731,6996607
6851060,6996620
6839747,6996629
6859896,6996642
6862648,6996642
6854033,6996645
6854070,6996648
6874060,6996648
6854071,6996668
6842802,6996677
6898659,6996684
6851020,6996689
6883076,6996693
6895483,6996693
6895520,6996728
6847718,6996729
6889311,6996735
6853211,6996757
6850976,6996779
6954918,6996787
6848077,6996798
6880086,6996803
6871346,6996809
6851108,6996813
6851111,6996813
6901587,6996814
6862616,6996817
6871345,6996817
6880086,6996817
6912520,6996817
6874190,6996869
6880205,6996877
6837647,6996888
6840706,6996888
6938332,6996903
6944946,6996903
6874520,6996941
6848623,6996944
6910610,6996955
6851262,6996987
6928842,6997023
6857300,6997024
6891606,6997055
6868746,6997061
6916502,6997062
6845688,6997080
6857343,6997086
6857345,6997090
6837319,6997098
6880449,6997099
6935259,6997125
6875069,6997128
6848226,6997129
6854411,6997132
6840033,6997145
6874452,6997145
6857331,6997155
6892689,6997158
6837221,6997159
6845754,6997159
6854442,6997159
6863055,6997159
6843225,6997160
6912994,6997163
6901769,6997184
6889710,6997213
6845513,6997218
6861378,6997218
6854491,6997220
6843289,6997223
6848496,6997233
6887834,6997259
6851535,6997294
6857513,6997298
6907876,6997349
6866163,6997356
6892919,6997366
6899259,6997366
6902094,6997366
6918527,6997366
6857555,6997369
6910697,6997382
6871791,6997391
6864425,6997412
6925795,6997412
6940019,6997412
6857240,6997426
6895210,6997455
6942206,6997456
6866277,6997468
6935701,6997479
6874831,6997490
6880882,6997490
6840556,6997492
6869138,6997498
6838027,6997505
6893076,6997506
6854608,6997512
6896330,6997512
6866097,6997518
6890053,6997539
6863376,6997548
6869180,6997551
6857739,6997552
6846081,6997563
6840633,6997565
6857753,6997567
6849993,6997579
6948836,6997587
6848814,6997590
6884447,6997593
6863434,6997602
6843424,6997605
6873350,6997624
6884011,6997657
6910862,6997678
6846103,6997694
6840820,6997721
6875030,6997721
6932643,6997726
6887095,6997728
6913489,6997733
6854983,6997742
6902432,6997749
6837732,6997750
6905371,6997751
6907615,6997753
6854996,6997759
6872106,6997764
6881123,6997775
6863600,6997795
6852028,6997805
6921335,6997808
6840870,6997817
6840879,6997839
6837823,6997846
6887178,6997846
6852065,6997850
6869389,6997859
6860858,6997881
6910480,6997881
6866653,6997910
6875204,6997916
6837904,6997929
6852129,6997929
6863673,6997929
6863676,6997934
6890353,6997951
6878190,6997968
6843838,6997978
6849248,6998037
6838007,6998057
6857180,6998061
6840618,6998076
6846442,6998083
6846444,6998088
6843962,6998094
6863964,6998159
6893672,6998159
6855491,6998273
6927467,6998276
6860621,6998280
6897127,6998280
6873038,6998308
6897544,6998308
6861699,6998309
6861347,6998321
6849520,6998326
6881648,6998328
6924191,6998332
6903443,6998344
6855631,6998345
6878662,6998363
6844395,6998364
6939592,6998364
6861457,6998427
6889737,6998448
6861462,6998452
6841715,6998511
6838629,6998547
6869240,6998548
6875934,6998548
6870114,6998549
6838626,6998550
6861605,6998556
6838680,6998598
6910368,6998602
6872938,6998609
6844547,6998610
6843599,6998617
6911650,6998622
6919562,6998622
6914253,6998627
6901815,6998631
6861662,6998633
6844631,6998638
6878563,6998642
6881982,6998645
6946674,6998649
6936898,6998654
6902976,6998673
6838734,6998685
6858901,6998685
6855593,6998694
6890629,6998696
6841883,6998717
6903442,6998717
6903443,6998717
6906418,6998717
6908784,6998717
6952056,6998725
6895917,6998727
6898506,6998727
6900552,6998727
6915782,6998727
6930405,6998727
6932738,6998727
6934610,6998727
6941198,6998727
6943460,6998727
6870279,6998728
6879053,6998728
6891282,6998728
6909199,6998728
6911742,6998728
6921985,6998728
6856036,6998730
6943478,6998730
6865313,6998758
6879094,6998765
6856089,6998773
6841948,6998788
6864863,6998789
6876007,6998789
6870553,6998790
6900604,6998801
6879119,6998808
6844690,6998811
6877837,6998812
6854352,6998815
6844705,6998820
6936997,6998825
6917188,6998828
6930481,6998843
6911824,6998844
6870375,6998850
6897665,6998850
6847213,6998853
6842023,6998858
6885950,6998867
6856158,6998869
6842377,6998873
6879185,6998876
6853252,6998890
6853228,6998896
6891875,6998905
6924701,6998907
6853244,6998914
6946913,6998918
6870427,6998920
6873211,6998920
6882232,6998926
6856213,6998932
6903623,6998932
6847829,6998933
6876280,6998934
6878872,6998944
6839613,6998955
6844809,6998962
6844810,6998962
6854059,6998962
6853296,6998967
6847289,6998968
6883840,6998968
6885293,6998973
6870464,6998983
6956538,6998983
6922147,6998988
6922154,6998988
6924742,6998988
6930614,6998988
6885949,6998998
6856044,6999003
6894608,6999003
6898527,6999003
6862004,6999028
6842141,6999029
6853340,6999034
6864846,6999036
6839036,6999037
6864825,6999041
6862015,6999055
6894673,6999055
6847462,6999072
6871143,6999075
6865509,6999081
6853382,6999088
6879329,6999099
6894699,6999099
6870545,6999101
6895232,6999132
6870593,6999151
6842026,6999154
6850080,6999154
6870439,6999163
6873229,6999163
6873305,6999163
6876274,6999163
6876278,6999163
6879297,6999163
6888422,6999163
6888500,6999163
6891501,6999163
6894583,6999163
6894591,6999163
6894652,6999163
6906668,6999163
6909404,6999163
6914575,6999163
6930568,6999163
6930572,6999163
6930653,6999163
6842255,6999182
6874225,6999184
6842270,6999210
6867536,6999210
6882458,6999225
6876505,6999251
6867934,6999253
6896376,6999253
6867940,6999256
6876509,6999256
6862802,6999262
6924961,6999263
6940677,6999264
6842308,6999265
6859346,6999265
6876509,6999265
6934113,6999265
6847502,6999267
6870713,6999270
6861718,6999285
6864551,6999285
6870717,6999285
6876574,6999285
6885065,6999285
6876523,6999288
6892115,6999291
6877434,6999295
6927973,6999308
6853549,6999309
6882526,6999309
6853551,6999310
6927984,6999311
6840310,6999314
6864513,6999318
6909255,6999326
6839289,6999335
6879520,6999344
6937510,6999344
6882569,6999347
6873555,6999354
6895537,6999357
6901014,6999359
6853598,6999363
6845035,6999364
6898134,6999366
6914854,6999378
6862151,6999386
6865146,6999398
6879559,6999408
6894969,6999408
6917614,6999414
6920109,6999417
6847613,6999420
6885638,6999420
6888842,6999420
6915325,6999437
6947401,6999437
6912240,6999445
6891804,6999454
6904053,6999454
6885639,6999457
6850512,6999458
6850524,6999461
6850524,6999466
6865202,6999488
6856191,6999510
6873666,6999527
6871303,6999530
6904559,6999532
6868128,6999537
6856658,6999547
6879321,6999547
6930524,6999547
6950956,6999547
6898263,6999549
6845146,6999552
6856666,6999555
6879659,6999556
6907105,6999556
6927954,6999561
6853636,6999572
6922675,6999589
6901170,6999630
6839491,6999671
6909847,6999676
6892037,6999689
6861904,6999734
6847808,6999747
6892062,6999747
6937849,6999747
6879677,6999755
6842424,6999759
6856598,6999759
6873617,6999759
6850755,6999763
6859649,6999763
6850512,6999785
6850761,6999795
6882838,6999798
6856848,6999831
6876893,6999834
6837883,6999852
6843793,6999852
6917858,6999853
